id_cliente,pais,genero,idade,anos_cliente,saldo_conta,numero_produtos,cartao_credito,salario_estimado,saiu,escore_credito
15779744,Espanha,Masculino,30,1,103138.17,1,Sim,96555.42,0,537
15581370,Espanha,Masculino,38,2,99811.44,2,Sim,23531.5,0,681
15641413,Alemanha,Feminino,49,7,155393.98,2,Sim,13308.2,1,587
15737452,Alemanha,Masculino,58,1,132602.88,1,Sim,5097.67,1,653
15664639,França,Masculino,19,9,128514.84,1,Não,175969.19,0,645
15681476,França,Feminino,39,1,73493.17,1,Não,109626.13,1,520
15581626,França,Masculino,54,8,0,1,Sim,162719.69,1,664
15577700,França,Masculino,37,10,185063.7,2,Sim,134526.87,0,749
15650933,Espanha,Feminino,48,8,155413.06,1,Sim,187921.3,0,490
15640769,França,Masculino,63,8,137841.53,1,Sim,42790.29,0,660
15591552,França,Feminino,32,7,98877.95,1,Sim,132973.21,0,600
15697311,Espanha,Masculino,56,5,110802.03,1,Sim,50230.31,1,697
15728224,Alemanha,Feminino,41,9,149155.53,2,Sim,42131.26,1,710
15757916,França,Feminino,38,9,0,2,Sim,58855.85,0,600
15684348,França,Masculino,63,8,0,2,Não,57014.43,0,656
15697214,Espanha,Feminino,36,5,0,2,Sim,152979.14,0,686
15709136,França,Masculino,28,8,0,2,Sim,199909.32,0,620
15691875,Alemanha,Feminino,39,5,114491.82,1,Sim,99689.48,0,850
15702145,Espanha,Masculino,33,7,68423.89,1,Sim,64872.55,0,705
15766172,França,Masculino,34,3,128743.55,1,Sim,134851.12,0,541
15664668,França,Feminino,42,9,144801.97,1,Não,12483.39,1,534
15790247,Espanha,Masculino,40,9,0,2,Sim,11959.03,0,536
15577107,Espanha,Feminino,22,6,0,3,Não,168412.07,1,657
15723008,França,Feminino,45,1,102882.4,2,Sim,35633.15,1,720
15612140,Espanha,Feminino,46,7,137933.39,1,Sim,67976.57,0,721
15769829,Espanha,Masculino,51,3,0,2,Não,20856.31,0,534
15767722,França,Feminino,39,0,117704.73,1,Sim,197933.5,0,593
15644977,França,Feminino,31,5,0,2,Sim,92647.94,0,776
15659736,Alemanha,Masculino,66,5,121411.9,1,Não,10070.4,1,716
15604348,Espanha,Masculino,22,8,0,2,Não,99645.04,0,710
15760774,França,Feminino,21,1,146329.57,2,Sim,194867.27,0,519
15781409,França,Feminino,28,6,0,1,Sim,74287.53,0,834
15712930,França,Masculino,42,1,0,1,Não,123006.91,0,587
15759298,Espanha,Masculino,27,10,134169.62,1,Sim,176730.02,0,631
15663194,Alemanha,Feminino,40,3,110150.43,1,Sim,191757.65,1,582
15618182,França,Feminino,38,2,0,2,Não,115068.99,0,678
15613854,Espanha,Feminino,46,4,107073.27,2,Sim,30984.59,1,622
15786063,França,Feminino,31,2,0,2,Sim,112349.51,0,776
15587443,França,Feminino,69,1,0,2,Sim,131804.86,0,728
15599182,Espanha,Feminino,33,2,0,2,Sim,4700.66,0,597
15602354,Alemanha,Masculino,33,3,109341.87,1,Sim,75632.78,0,564
15814923,Espanha,Masculino,38,7,128578.52,1,Sim,193878.51,0,606
15577913,França,Feminino,32,8,144581.96,1,Sim,87609.5,0,651
15566295,França,Feminino,33,6,138053.79,2,Sim,148779.41,0,761
15713463,Alemanha,Feminino,41,2,138881.04,1,Sim,129936.53,1,645
15649239,Espanha,Masculino,46,10,0,2,Sim,153015.42,0,731
15626983,Espanha,Feminino,48,6,0,2,Sim,40062.99,0,605
15783029,França,Masculino,34,7,106603.74,2,Sim,26387.71,0,671
15746451,Espanha,Masculino,41,7,102749.72,1,Não,194913.86,0,686
15579074,Alemanha,Masculino,38,10,84651.79,1,Sim,184754.26,0,619
15773260,França,Feminino,32,0,127763.24,1,Sim,100717.54,0,590
15719649,França,Masculino,38,3,99844.68,1,Não,187915.7,0,553
15758755,França,Feminino,34,9,132121.71,1,Não,105409.31,0,729
15692718,França,Feminino,38,7,0,2,Não,69227.42,0,738
15578787,França,Feminino,52,4,0,1,Sim,90964.54,1,641
15615938,França,Feminino,64,3,139663.37,1,Não,100995.11,0,502
15776128,França,Feminino,44,6,155114.9,1,Não,133871.83,0,716
15658675,Alemanha,Masculino,37,6,135795.63,1,Não,46523.6,0,710
15754999,França,Feminino,33,8,0,1,Sim,124641.42,0,570
15647725,França,Feminino,61,5,62055.17,3,Sim,166305.16,1,675
15642063,França,Masculino,40,6,163505.16,1,Não,90424.09,0,692
15777958,França,Masculino,39,10,0,2,Sim,170409.45,0,587
15682421,França,Feminino,30,2,0,2,Não,100496.84,1,683
15599024,Espanha,Masculino,32,8,0,2,Não,182692.8,0,506
15636396,França,Feminino,35,7,0,2,Não,193022.44,0,627
15589437,França,Masculino,26,3,156815.71,1,Sim,137476.09,0,466
15806081,Alemanha,Feminino,48,2,127924.25,2,Sim,32202.61,0,608
15595010,Espanha,Feminino,39,9,0,2,Não,99924.04,0,694
15783955,França,Feminino,25,4,165686.11,2,Sim,15467.98,0,697
15624437,Espanha,Feminino,32,1,0,2,Sim,42935.15,0,825
15601045,Espanha,Masculino,37,8,163708.58,2,Não,76259.23,0,655
15616666,Alemanha,Feminino,52,6,111739.4,2,Não,68367.18,0,646
15771483,França,Masculino,40,6,0,2,Sim,97416.34,0,609
15746970,Espanha,Feminino,57,1,0,2,Sim,25101.17,0,760
15625698,Espanha,Feminino,23,6,0,2,Não,196668.51,0,624
15709117,Espanha,Feminino,46,3,81576.75,1,Sim,28370.95,1,823
15736126,Alemanha,Masculino,55,0,98710.89,1,Sim,83617.17,1,850
15645942,Espanha,Masculino,40,2,0,2,Sim,164768.82,0,689
15718912,Alemanha,Feminino,44,5,126147.84,1,Não,132424.69,1,608
15590810,Alemanha,Feminino,41,9,144326.09,1,Sim,73979.85,1,638
15668270,Alemanha,Feminino,44,5,125584.17,2,Sim,41852.24,1,587
15793455,Espanha,Feminino,55,6,0,1,Não,91943.94,1,627
15584091,Alemanha,Feminino,36,2,129748.54,2,Não,47271.61,1,742
15654183,França,Feminino,26,3,0,2,Sim,67484.16,0,738
15574119,Espanha,Feminino,64,1,62979.93,1,Sim,152273.57,0,598
15697801,Alemanha,Feminino,56,1,74129.18,2,Sim,62199.78,1,605
15627697,França,Masculino,34,2,0,2,Não,21497.27,0,662
15616168,França,Feminino,35,7,81905.95,1,Sim,61623.19,0,610
15756538,França,Feminino,37,5,0,1,Não,71492.28,0,654
15625761,Alemanha,Masculino,41,8,127205.32,4,Sim,93874.87,1,632
15673971,Alemanha,Feminino,44,6,146498.76,1,Sim,64853.51,1,655
15580805,França,Masculino,27,10,0,2,Sim,51620.94,0,655
15606435,Alemanha,Masculino,69,2,187013.13,2,Não,105898.69,0,593
15745455,Alemanha,Masculino,62,4,108716.59,2,Sim,74241.09,0,638
15683553,França,Feminino,33,5,0,2,Não,116978.19,0,788
15620750,França,Masculino,28,3,141099.43,1,Sim,15607.27,0,559
15753102,Espanha,Masculino,44,6,83870.33,1,Sim,178722.24,0,752
15657830,França,Masculino,43,4,87624.03,2,Sim,149401.33,0,663
15640078,Alemanha,Feminino,39,5,135134.99,1,Sim,173683,1,660
15659175,França,Feminino,43,9,0,2,Sim,18066.69,0,755
15631800,França,Masculino,37,3,98431.37,1,Não,75698.44,0,474
15596181,França,Masculino,38,8,65942.26,1,Sim,68093.23,1,542
15737404,França,Masculino,31,1,132512.26,1,Sim,185466.85,0,731
15660422,França,Masculino,28,7,0,2,Sim,73977.23,0,569
15815095,Espanha,Masculino,54,7,108185.81,2,Não,24093.4,1,850
15621031,Espanha,Masculino,27,8,0,2,Sim,63297.7,0,761
15785831,França,Masculino,35,7,183027.25,1,Sim,56028.79,0,591
15780140,Alemanha,Masculino,32,2,57017.06,2,Sim,5907.11,0,435
15742824,Alemanha,Masculino,42,7,162318.61,1,Sim,121061.89,0,696
15804142,Espanha,Feminino,57,3,175575.95,2,Sim,99061.75,1,670
15783083,França,Masculino,27,9,0,2,Sim,161344.13,0,534
15578096,França,Masculino,26,7,106397.75,1,Não,103563.23,0,537
15684934,França,Masculino,31,9,0,2,Sim,106117.3,0,726
15671390,Espanha,Masculino,36,10,0,2,Sim,55902.93,0,690
15677336,Alemanha,Masculino,57,1,120043.13,1,Sim,132370.75,1,557
15768120,Alemanha,Masculino,36,9,90560.48,2,Sim,174268.87,0,702
15806546,Espanha,Masculino,46,4,0,1,Sim,22372.78,0,517
15690731,França,Masculino,40,6,131411.24,1,Sim,194656.11,0,645
15796313,França,Feminino,36,4,166909.2,2,Sim,138871.12,1,662
15648702,Alemanha,Masculino,70,6,119684.88,2,Sim,74532.02,0,775
15750099,França,Feminino,36,6,0,1,Não,152128.36,0,731
15773520,França,Feminino,43,4,92599.55,2,Sim,167336.78,0,672
15790093,França,Feminino,27,2,0,2,Sim,125451.01,0,627
15684908,Alemanha,Masculino,64,1,91869.69,1,Não,95421,0,540
15745605,França,Feminino,47,2,88011.4,1,Sim,90655.94,1,722
15605327,França,Masculino,35,2,0,2,Sim,114190.3,0,607
15753229,França,Masculino,29,9,127414.55,1,Sim,134459.12,0,802
15651450,Alemanha,Masculino,31,3,123212.08,2,Sim,112157.31,0,666
15727915,França,Masculino,36,4,83543.37,1,Não,140134.43,0,507
15653857,França,Masculino,34,2,0,2,Sim,148528.24,0,498
15642726,França,Masculino,53,3,83568.26,1,Não,1235.49,0,611
15662501,França,Masculino,48,3,91246.53,1,Sim,60017.46,1,583
15656454,França,Masculino,37,6,83568.55,1,Sim,47046.72,0,654
15589589,França,Masculino,34,5,144094.2,1,Sim,44510.26,0,613
15789865,França,Masculino,28,9,71902.52,1,Não,190208.23,0,620
15649292,França,Feminino,49,7,29602.08,1,Não,163550.58,1,748
15812518,Espanha,Feminino,37,0,163607.18,1,Não,44203.55,0,657
15775949,França,Feminino,38,7,110615.47,1,Sim,193502.93,0,612
15666095,Espanha,Masculino,51,4,79811.72,2,Não,68260.27,1,753
15736413,França,Masculino,29,1,0,2,Sim,164484.78,0,739
15585100,Alemanha,Feminino,40,9,124401.6,1,Sim,198814.24,1,511
15581736,Alemanha,Masculino,47,1,183579.54,2,Não,34047.54,0,673
15596074,França,Masculino,37,10,0,1,Sim,76642.68,0,502
15626044,Alemanha,Masculino,28,3,125155.83,2,Sim,106024.02,0,762
15706071,Alemanha,Masculino,39,0,127631.62,1,Não,22197.8,1,528
15686436,Espanha,Masculino,32,4,0,2,Sim,167848.02,0,523
15578722,França,Masculino,39,4,0,2,Sim,196112.45,0,689
15610042,França,Masculino,33,8,100267.03,1,Sim,103006.27,0,574
15770309,França,Masculino,18,10,151762.74,1,Não,127014.32,0,656
15696588,França,Feminino,36,3,0,2,Sim,2243.41,0,679
15681402,Alemanha,Feminino,61,1,66101.89,1,Sim,143981.27,0,763
15722692,França,Masculino,38,3,116439.65,1,Sim,75574.48,0,464
15678571,França,Masculino,21,4,0,2,Não,24847.02,0,723
15787151,França,Feminino,34,7,0,2,Sim,198969.78,0,638
15701175,França,Feminino,33,8,90791.69,1,Sim,59659.53,0,493
15588123,França,Feminino,27,2,0,2,Não,114685.92,0,677
15670266,França,Feminino,28,4,141792.61,1,Sim,22001.91,0,499
15674343,França,Masculino,44,8,78128.13,2,Não,109153.04,0,597
15713774,Espanha,Feminino,46,6,12459.19,1,Não,156787.34,1,644
15775741,França,Feminino,28,9,0,2,Sim,125062.02,0,608
15814092,França,Feminino,44,2,0,1,Não,173117.22,1,626
15812356,Alemanha,Feminino,40,6,89175.06,2,Não,152883.95,0,722
15682070,França,Masculino,64,9,0,2,Sim,53277.15,0,611
15681075,França,Feminino,58,1,0,1,Sim,706.5,0,682
15649744,França,Feminino,51,3,123981.31,2,Sim,40546.15,0,628
15668893,França,Masculino,39,8,0,2,Sim,33949.67,0,782
15724161,França,Feminino,40,9,137285.26,4,Sim,77063.63,1,644
15791743,França,Masculino,32,1,59271.82,1,Sim,46019.43,0,727
15785519,França,Masculino,36,6,106192.1,1,Sim,149575.59,0,565
15617134,França,Masculino,38,4,0,2,Sim,189678.7,0,716
15747097,França,Masculino,35,10,0,1,Sim,23598.23,1,611
15756848,Espanha,Masculino,42,10,0,1,Não,79408.17,0,633
15595447,Espanha,Masculino,39,8,118201.41,1,Sim,23315.59,0,613
15735078,Alemanha,Feminino,53,1,139687.66,2,Sim,12913.92,0,724
15715078,França,Masculino,35,6,161613.94,2,Sim,148238.16,0,584
15775880,França,Feminino,30,9,0,2,Sim,40320.3,0,554
15621457,França,Masculino,27,6,96654.72,2,Não,152740.16,0,850
15611088,França,Feminino,31,9,0,2,Sim,84126.75,0,790
15789936,França,Feminino,33,2,0,2,Sim,153295,0,663
15739438,França,Masculino,30,0,0,2,Sim,160979.66,0,539
15699492,Alemanha,Feminino,27,2,147435.96,1,Não,187508.06,0,665
15745843,Espanha,Feminino,31,4,0,2,Sim,136610.02,0,689
15775293,França,Masculino,34,3,143292.95,1,Sim,66526.01,0,680
15760873,França,Masculino,50,7,81310.34,1,Sim,183868.01,0,594
15620000,Alemanha,Masculino,34,6,121303.77,2,Sim,59325.21,0,760
15785920,Alemanha,Masculino,35,1,125141.24,2,Sim,148537.07,0,687
15652658,França,Masculino,36,1,155176.83,2,Sim,49653.37,0,721
15616929,Espanha,Masculino,62,5,112181.08,1,Não,61513.87,0,730
15675983,França,Feminino,36,3,79551.12,1,Não,178267.07,0,692
15772604,Espanha,Masculino,36,1,157267.95,2,Sim,141533.19,0,578
15770435,França,Feminino,50,6,115335.32,2,Sim,53130.41,0,639
15662397,França,Feminino,42,5,176099.13,1,Sim,8404.73,0,640
15688637,França,Feminino,27,4,0,2,Sim,183569.25,0,592
15724154,Alemanha,Feminino,49,4,128504.76,1,Sim,126812.63,1,625
15670859,Alemanha,Feminino,39,7,93148.74,2,Sim,190746.38,0,718
15764226,Alemanha,Feminino,28,8,106425.75,1,Sim,20344.84,0,630
15656249,França,Feminino,34,3,118307.57,2,Sim,136120.29,0,720
15634551,Alemanha,Masculino,46,3,115248.11,4,Sim,130752.01,1,727
15603481,Espanha,Feminino,55,4,0,2,Sim,58442.25,0,689
15716276,França,Feminino,34,2,111669.68,1,Sim,57029.66,0,709
15724620,França,Masculino,37,1,134752.08,1,Sim,162511.55,0,538
15730705,França,Masculino,37,9,165252.52,1,Sim,85286.3,0,715
15694209,França,Feminino,32,3,0,2,Sim,139390.99,0,484
15812482,França,Masculino,27,3,139301.68,1,Sim,99843.98,0,575
15734626,Espanha,Feminino,36,1,0,2,Sim,19302.78,0,652
15731815,Espanha,Masculino,63,4,96134.11,3,Sim,108732.96,1,529
15588446,Espanha,Masculino,34,3,0,2,Não,131281.28,0,550
15815534,Espanha,Masculino,37,0,134006.39,1,Sim,93736.69,0,505
15579112,França,Masculino,47,2,0,2,Sim,186116.54,0,598
15679738,Espanha,Feminino,35,8,0,1,Sim,98031.53,1,527
15813974,Alemanha,Masculino,37,3,116880.53,1,Não,172718.35,1,731
15734312,Espanha,Masculino,43,6,0,2,Sim,149457.81,0,577
15679145,Espanha,Masculino,57,7,0,1,Sim,17941.16,1,706
15698324,França,Feminino,33,4,0,1,Sim,67879.8,0,725
15805523,França,Feminino,28,1,90537.16,1,Não,74800.99,0,717
15568748,Alemanha,Masculino,45,6,99564.22,1,Sim,108872.45,1,671
15720687,França,Feminino,41,4,112609.91,1,Não,191035.18,1,576
15626135,França,Masculino,34,1,165312.27,1,Sim,155495.63,0,689
15640454,Alemanha,Masculino,40,0,120711.73,1,Não,27345.18,1,693
15810385,Espanha,Feminino,36,2,164557.95,1,Não,82336.73,0,717
15672432,França,Feminino,53,4,0,1,Sim,5408.74,1,594
15784736,França,Masculino,45,6,136855.24,1,Sim,46864,0,562
15721189,França,Feminino,66,7,0,2,Sim,99792.82,0,666
15759184,França,Masculino,34,7,117715.84,1,Sim,2498.67,0,705
15708505,Alemanha,Feminino,37,7,62974.64,2,Não,39016.43,0,641
15721383,Espanha,Masculino,40,10,0,2,Sim,194792.42,0,627
15672145,França,Feminino,34,7,121551.58,2,Sim,70179,0,534
15614716,França,Feminino,37,0,196853.62,1,Sim,132770.11,0,515
15621064,Alemanha,Masculino,23,5,186101.18,2,Sim,76611.33,0,701
15589975,França,Feminino,73,6,97259.25,1,Não,104719.66,0,646
15806956,Espanha,Masculino,30,1,112666.67,1,Não,11710.4,1,746
15589030,França,Masculino,47,1,0,2,Sim,145593.85,0,649
15568360,Espanha,Feminino,41,4,139840.36,1,Sim,163524.7,0,569
15575185,Espanha,Masculino,33,5,77253.22,1,Não,194239.63,0,757
15606641,Alemanha,Masculino,56,10,100260.88,3,Sim,77142.42,1,762
15588449,Espanha,Feminino,27,5,107812.67,1,Não,162501.83,1,591
15661249,França,Masculino,53,4,0,2,Não,111307.98,0,699
15575510,França,Feminino,32,2,155584.21,1,Não,153662.88,0,659
15607837,França,Feminino,29,4,105599.67,1,Sim,43106.17,0,746
15626710,França,Feminino,39,4,0,1,Sim,76821.24,0,642
15707681,Alemanha,Masculino,38,9,88977.39,2,Não,133403.07,0,501
15744046,Espanha,Masculino,33,8,0,2,Sim,63176.77,0,606
15675964,França,Feminino,45,9,0,1,Sim,92027.69,1,672
15670528,Alemanha,Masculino,43,0,132217.45,1,Sim,20955.03,1,787
15696355,Alemanha,Masculino,37,6,125489.4,1,Sim,118570.53,0,724
15607278,Espanha,Feminino,46,8,134593.79,1,Sim,46386.37,0,794
15641835,França,Masculino,72,3,140997.26,1,Não,52876.41,0,683
15764726,França,Masculino,22,3,137583.04,1,Não,5791.85,0,563
15627876,Espanha,Feminino,47,9,116393.59,1,Sim,63051.32,1,719
15763093,Alemanha,Feminino,35,7,128369.75,2,Sim,198256.15,0,540
15647333,França,Masculino,27,4,137003.68,1,Sim,21254.06,0,621
15814468,Alemanha,Masculino,50,1,121399.98,1,Não,84508.44,1,551
15698932,Alemanha,Masculino,44,10,137452.09,1,Sim,189543.9,0,756
15672754,Alemanha,Masculino,42,3,152039.7,1,Sim,53445.17,1,498
15671915,França,Masculino,46,5,0,2,Sim,76946.6,0,649
15734942,Alemanha,Feminino,38,8,82407.51,1,Sim,13123.41,0,539
15567431,França,Masculino,64,2,145578.28,1,Não,186172.85,0,773
15628007,França,Masculino,33,1,0,2,Não,53379.52,0,653
15668629,Espanha,Masculino,44,2,0,2,Sim,196582.19,0,719
15667742,Espanha,Masculino,41,5,100880.76,1,Não,134665.25,0,627
15778934,Espanha,Feminino,49,8,0,2,Não,98090.69,0,678
15645463,França,Feminino,27,5,0,2,Sim,67494.23,0,843
15732448,França,Feminino,28,8,0,1,Sim,36754.13,0,821
15642391,Alemanha,Masculino,51,4,109978.83,1,Não,177740.58,1,621
15801411,Espanha,Masculino,46,4,0,1,Sim,5549.11,1,623
15681126,Espanha,Feminino,38,2,0,1,Sim,161888.63,0,702
15613749,Espanha,Masculino,34,0,151839.26,1,Sim,102299.81,1,569
15607598,Espanha,Feminino,31,6,0,2,Sim,95686.42,0,575
15807609,Espanha,Feminino,25,3,86605.5,3,Sim,16649.31,1,650
15663234,França,Feminino,60,7,143262.04,1,Sim,129562.74,0,508
15711921,França,Masculino,29,5,0,2,Sim,6770.44,0,695
15783541,França,Masculino,31,5,0,2,Não,194660.78,0,755
15772777,Espanha,Feminino,29,10,0,2,Sim,94815.04,0,850
15766659,Espanha,Masculino,33,5,0,2,Sim,161002.29,0,525
15785559,França,Masculino,43,1,133237.21,1,Sim,111032.79,1,678
15705301,França,Masculino,41,6,95696.52,2,Sim,184366.14,0,683
15744695,França,Masculino,39,5,77652.4,1,Sim,25407.59,0,694
15692929,Alemanha,Feminino,42,10,113657.41,2,Não,139946.68,1,791
15783477,Alemanha,Feminino,39,8,112889.91,1,Não,6723.66,0,706
15686670,França,Feminino,36,2,0,2,Sim,92536,1,588
15757811,Espanha,Feminino,69,9,137453.43,1,Não,110932.24,1,732
15627262,Alemanha,Masculino,23,6,92366.72,2,Sim,120661.71,0,536
15789874,França,Feminino,29,3,87375.78,2,Não,166194.53,0,712
15568240,Alemanha,Feminino,30,10,77168.87,2,Não,146700.22,0,492
15695356,França,Masculino,46,5,0,2,Sim,179908.71,0,722
15666982,Alemanha,Feminino,38,9,123948.85,1,Sim,76053.07,0,629
15583499,França,Masculino,32,9,103324.78,1,Sim,46127.7,0,510
15619045,França,Feminino,43,4,0,2,Não,162137.5,0,776
15654238,França,Feminino,40,5,137494.28,1,Sim,81753.92,0,673
15771442,França,Masculino,40,4,150578,1,Não,34670.62,1,633
15566735,Alemanha,Feminino,36,2,108913.84,2,Sim,140460.01,0,548
15663168,França,Masculino,35,8,110934.54,1,Sim,169287.99,0,665
15725835,Alemanha,Feminino,32,3,124493.03,2,Não,52583.79,1,785
15680772,Espanha,Feminino,36,2,0,2,Sim,106977.8,0,721
15719940,Alemanha,Feminino,51,10,115280.49,2,Não,12628.61,1,628
15712319,Espanha,Masculino,45,8,150900.29,2,Não,139889.15,0,714
15648320,França,Feminino,31,7,123974.96,1,Sim,102153.75,0,658
15581295,Espanha,Feminino,45,1,0,1,Sim,143298.06,0,617
15618213,França,Feminino,32,7,85757.93,1,Sim,95481,0,674
15744913,Espanha,Masculino,36,10,109632.85,1,Sim,16149.13,0,788
15640627,Espanha,Masculino,34,4,0,2,Sim,170950.58,0,611
15674932,Espanha,Feminino,44,9,0,2,Sim,177528.92,0,757
15627185,Alemanha,Masculino,29,6,123737.04,2,Sim,141558.04,0,744
15809124,França,Masculino,38,5,151532.4,1,Sim,46555.15,0,750
15760121,França,Masculino,32,9,100606.02,1,Sim,165693.06,0,712
15781234,França,Feminino,35,2,147900.43,1,Sim,140000.29,0,609
15787459,Espanha,Masculino,40,3,88466.82,1,Não,116331.42,0,745
15676519,Espanha,Masculino,61,9,0,2,Sim,150227.85,1,615
15791550,França,Masculino,27,4,87637.26,2,Não,196111.35,0,696
15735799,Alemanha,Masculino,58,3,137318.42,1,Sim,126144.96,0,527
15586029,Alemanha,Masculino,34,2,96152.68,2,Sim,143711.02,0,806
15648362,Alemanha,Masculino,45,3,108924.33,2,Sim,84300.4,1,728
15607142,França,Masculino,32,8,0,1,Sim,80410.68,0,658
15813718,Espanha,Masculino,45,4,0,2,Não,193009.21,0,651
15739803,Espanha,Masculino,34,9,0,2,Sim,127569.8,0,686
15625047,França,Feminino,38,5,0,1,Sim,187616.16,0,846
15658768,França,Feminino,49,2,0,1,Não,65466.93,1,547
15632210,Alemanha,Masculino,25,2,171770.55,1,Sim,22745.5,0,657
15598086,França,Feminino,45,3,68639.57,1,Sim,168002.31,1,624
15781326,França,Masculino,35,9,95478.17,1,Não,169286.74,0,636
15722993,França,Feminino,27,6,137963.07,1,Não,8996.79,0,700
15646817,França,Masculino,51,9,156773.78,2,Sim,40257.79,0,769
